epoch,EpisodesSoFar,EpLenMean,avg_reward,entropy_of_sampling_state,number_of_options_changed, op_probs
621,6359,200.0,279.79513237614464,6.92606849655804,14,0.051264770328998566,0.9487354159355164
622,6369,200.0,281.6372618738548,5.818408788529229,9,0.04609869793057442,0.9539013504981995
623,6379,200.0,277.24382981239717,6.332356330762014,16,0.048377376049757004,0.9516226649284363
624,6389,200.0,275.53321950689576,11.248890279085712,22,0.05019180849194527,0.9498082399368286
625,6400,200.0,278.33190146446424,13.473619668499962,46,0.05567392706871033,0.9443261623382568
626,6410,200.0,280.1674943794243,10.676785145478199,22,0.054449163377285004,0.9455509781837463
627,6420,200.0,266.5685574875917,8.479967387152469,28,0.047209035605192184,0.952791154384613
628,6430,200.0,269.0203635778809,12.303123520934266,28,0.0459974929690361,0.9540027379989624
629,6440,200.0,268.61169063265834,16.551690537085296,31,0.04944412037730217,0.9505559802055359
630,6451,200.0,270.1584886435318,7.453136615614175,25,0.04795136675238609,0.9520487785339355
631,6461,200.0,270.75233596926915,5.845966813661553,14,0.04251834750175476,0.957481861114502
632,6471,200.0,271.60710399654954,9.221307933941183,20,0.04875930771231651,0.9512408971786499
633,6481,200.0,267.6016641786603,20.725237475925535,50,0.06612180918455124,0.9338783025741577
634,6492,200.0,275.16933849446514,10.69710472440209,14,0.04561900347471237,0.9543811082839966
635,6502,200.0,263.70722439636575,5.594646261097996,11,0.04543386027216911,0.9545662999153137
636,6512,200.0,262.73134371117123,7.442316616234727,7,0.04435914382338524,0.9556410312652588
637,6522,200.0,260.290450101844,11.284030983036024,21,0.05874481052160263,0.9412554502487183
638,6533,200.0,266.4533690146692,12.947718680679968,32,0.05243620648980141,0.9475639462471008
639,6543,200.0,199.8121373633826,32.58691785184449,171,0.13633379340171814,0.8636660575866699
640,6553,200.0,197.92629661887753,38.1313617532511,151,0.13539360463619232,0.864606499671936
641,6563,200.0,226.01269710743628,33.424843944187465,108,0.08875608444213867,0.9112440347671509
642,6574,200.0,219.0428246786546,54.48761819918082,97,0.10737727582454681,0.8926230669021606
643,6584,200.0,175.71624851446956,72.76257991750582,184,0.14694622159004211,0.8530541658401489
644,6594,200.0,226.57932073162092,44.23728512748695,132,0.09511313587427139,0.9048875570297241
645,6604,200.0,216.34486415010514,57.97045260263267,133,0.11983197182416916,0.8801684975624084
646,6615,200.0,227.12800030721027,67.40993257961634,137,0.11187081038951874,0.8881293535232544
647,6625,200.0,232.77707938830017,52.93012731258472,48,0.07791072130203247,0.9220893979072571
648,6635,200.0,211.59566891949808,46.244582733519,129,0.14457669854164124,0.8554234504699707
649,6645,200.0,223.69877970077374,31.331404270270422,59,0.07573173195123672,0.9242687821388245
650,6656,200.0,232.22565352809448,37.40892456502384,66,0.08642320334911346,0.9135767817497253
651,6666,200.0,253.78625982365838,12.212313941386238,25,0.054386962205171585,0.9456131458282471
652,6676,200.0,241.27666489939443,22.662974556873753,57,0.07134402543306351,0.9286561608314514
653,6686,200.0,251.60018474312125,10.038149363569959,27,0.04987790435552597,0.9501224756240845
654,6696,200.0,250.5666710562071,13.519197762612272,36,0.05634757876396179,0.9436525702476501
655,6707,200.0,255.75638543701825,4.820718827890887,26,0.05661981180310249,0.9433804750442505
656,6717,200.0,261.96550080302296,6.7523317963685745,25,0.054413218051195145,0.9455868601799011
657,6727,200.0,260.43510930777416,12.001462706092601,47,0.06584172695875168,0.9341583847999573
658,6737,200.0,258.1185085810779,11.705714367973348,44,0.0757288783788681,0.9242712259292603
659,6748,200.0,259.86904534541816,26.427821537002593,58,0.0835510790348053,0.9164491295814514
660,6758,200.0,264.19043868617644,13.729218087050867,55,0.07973960787057877,0.9202604293823242
661,6768,200.0,268.8017048479932,8.968877542113017,21,0.06441488116979599,0.9355851411819458
662,6778,200.0,277.1854695372688,9.029177741123702,18,0.047194380313158035,0.9528058171272278
663,6789,200.0,268.336226270079,20.63694770195262,53,0.0977497324347496,0.902250349521637
664,6799,200.0,271.83716728523217,8.737641788675855,29,0.055842675268650055,0.944157600402832
665,6809,200.0,282.3399082728307,2.2079278555591393,15,0.049281295388936996,0.9507186412811279
666,6819,200.0,285.4865175936785,1.394607648812121,19,0.04932686686515808,0.9506731033325195
667,6830,200.0,278.7193339592483,9.754332231216187,22,0.059149209409952164,0.9408507943153381
668,6840,200.0,283.61033934126465,5.493537510999193,16,0.05082911252975464,0.9491708278656006
669,6850,200.0,284.4069963185954,1.5137035221906643,21,0.04921181499958038,0.9507882595062256
670,6860,200.0,273.55237846120764,11.483829701330652,42,0.07265765219926834,0.9273425340652466
671,6871,200.0,281.1467869530791,9.704276690903166,23,0.06652748584747314,0.9334726929664612
672,6881,200.0,283.46633908049915,5.421252072535083,23,0.05296037346124649,0.9470399618148804
673,6891,200.0,276.401613867656,16.478824346124153,41,0.06762951612472534,0.9323705434799194
674,6901,200.0,284.6085861075606,7.849983705612911,15,0.0517081692814827,0.9482918381690979
675,6912,200.0,280.908066675659,10.493876969761324,23,0.0637950450181961,0.936205267906189
676,6922,200.0,274.87157017280987,4.769576579092857,25,0.06487278640270233,0.9351272583007812
677,6932,200.0,279.1270069854453,5.554876862229723,20,0.05824539437890053,0.9417548179626465
678,6942,200.0,279.34297693850215,9.022690454380912,17,0.061132270842790604,0.9388677477836609
679,6952,200.0,283.53275418989824,3.8731775446770396,19,0.052338067442178726,0.9476622343063354
680,6963,200.0,281.52475429361346,5.006402150073636,24,0.061103951185941696,0.9388964176177979
681,6973,200.0,271.1441768628437,10.951057962311406,42,0.0741802528500557,0.9258198142051697
682,6983,200.0,281.45953093181834,16.05663378336893,28,0.06898430734872818,0.9310156106948853
683,6993,200.0,277.5812929845542,2.5262413255765255,19,0.05181300640106201,0.9481872320175171
684,7004,200.0,281.8980311483987,1.9334429974751406,10,0.05739558860659599,0.9426045417785645
685,7014,200.0,282.3185635772269,5.472121827045019,14,0.048614516854286194,0.9513857364654541
686,7024,200.0,284.139517215919,3.426203020148395,14,0.05356603488326073,0.9464340209960938
687,7034,200.0,284.36515403168744,6.026405526607639,27,0.05734555795788765,0.9426546096801758
688,7045,200.0,280.1231535038163,3.89119060948039,13,0.05554071068763733,0.9444593191146851
689,7055,200.0,279.2126015211435,6.097351451368941,22,0.05695049464702606,0.9430496692657471
690,7065,200.0,279.97977705171223,3.814135057754544,11,0.04935939982533455,0.9506410360336304
691,7075,200.0,271.7551954884463,8.241761160021012,17,0.053033437579870224,0.9469669461250305
692,7086,200.0,273.50419169240956,7.732408292362064,31,0.07098368555307388,0.9290163516998291
693,7096,200.0,273.21412413550956,10.294288583214803,18,0.059343211352825165,0.9406570196151733
694,7106,200.0,282.0196083563144,13.175763560353671,14,0.058914560824632645,0.9410858154296875
695,7116,200.0,281.4108104223491,10.182767143689402,11,0.05879943072795868,0.9412009119987488
696,7127,200.0,278.24094732098877,6.0303271621289944,8,0.05900384113192558,0.9409964084625244
697,7137,200.0,275.741079133577,16.394380628871577,30,0.07237926125526428,0.9276210069656372
698,7147,200.0,288.3995979358585,4.502611818591822,9,0.05488179996609688,0.9451184868812561
699,7157,200.0,281.56068830863353,10.71281244357121,8,0.0597447045147419,0.9402557611465454
700,7168,200.0,284.2825330123937,11.49164861157304,17,0.05766679719090462,0.9423338174819946
701,7178,200.0,274.7890222499056,16.818288224339803,24,0.08682183176279068,0.9131790399551392
702,7188,200.0,278.4447281610285,10.190878118991677,8,0.06393545120954514,0.9360651969909668
703,7198,200.0,279.79819841414127,7.10313716642651,9,0.059459660202264786,0.9405404329299927
704,7208,200.0,278.03280353473804,13.586562541184762,17,0.06733470410108566,0.9326655268669128
705,7219,200.0,272.66266370288747,10.248110061177238,12,0.07022404670715332,0.9297759532928467
706,7229,200.0,274.5851402240168,7.878495836702968,12,0.06759855151176453,0.9324014782905579
707,7239,200.0,276.22500978440513,3.005325805404443,12,0.06130905821919441,0.938691258430481
708,7249,200.0,271.62641291465934,10.101738196464336,29,0.07350791245698929,0.9264925718307495
709,7260,200.0,278.98694659015536,7.747880555759063,11,0.06786399334669113,0.9321363568305969
710,7270,200.0,274.86910640039406,10.22758206689869,27,0.0735417902469635,0.9264583587646484
711,7280,200.0,278.59484951562627,10.151878510192816,22,0.07461483776569366,0.925385594367981
712,7290,200.0,247.33155954053169,7.837180423683817,11,0.06546157598495483,0.9345386624336243
713,7301,200.0,277.2724265681239,7.812313641873145,9,0.07909410446882248,0.9209065437316895
714,7311,200.0,275.82136196178146,13.683422067036178,13,0.08975809812545776,0.9102424383163452
715,7321,200.0,277.26842954910654,22.202029921282744,30,0.08465978503227234,0.9153413772583008
716,7331,200.0,277.49399357603113,17.95616080935613,23,0.08662357926368713,0.9133774042129517
717,7342,200.0,261.62315372178716,35.21034571450477,48,0.15005312860012054,0.8499481081962585
718,7352,200.0,276.4383874117669,18.861707275365752,33,0.10600379854440689,0.89399653673172
719,7362,200.0,273.4874064810457,17.416592503165923,13,0.07931333780288696,0.9206870794296265
720,7372,200.0,276.9604684277564,6.834773000536741,4,0.07356879860162735,0.9264313578605652
721,7383,200.0,270.1899120990696,17.276289793559318,25,0.09377565234899521,0.9062245488166809
722,7393,200.0,281.58124441759395,11.105149683975698,8,0.08153221011161804,0.9184681177139282
723,7403,200.0,273.5435618752334,12.354727125203258,35,0.09159398823976517,0.9084062576293945
724,7413,200.0,269.89381450722146,15.084077834803887,51,0.10979802906513214,0.8902021646499634
725,7424,200.0,282.961172512545,14.260251289490387,21,0.07352571934461594,0.9264744520187378
726,7434,200.0,275.2334345306825,20.420980955362765,33,0.0916910246014595,0.9083097577095032
727,7444,200.0,275.9257940220782,15.120737196994144,29,0.07862711697816849,0.9213733077049255
728,7454,200.0,273.71155097686477,19.751486760192368,28,0.0922664925456047,0.907733678817749
729,7464,200.0,283.379355933132,13.976582529285242,14,0.06788849830627441,0.9321117401123047
730,7475,200.0,277.21408609840785,14.55076773514769,28,0.07802069187164307,0.9219796061515808
731,7485,200.0,275.90935918980756,21.18139712346218,36,0.08092596381902695,0.9190748929977417
732,7495,200.0,286.183500825915,11.353347966105432,18,0.06395617127418518,0.9360442161560059
733,7505,200.0,277.9449571025954,17.800882193836205,32,0.06402181833982468,0.9359785318374634
